prcp,tmax,tmin,full_date_time,Crenshaw_Bridge,South_Lamar,North_Congress,Longhorn_Dam,event
0.0,46,26,2018-11-14 00:00:00 UTC,0,0,0,0,none
0.0,46,26,2018-11-14 00:15:00 UTC,0,0,25,0,none
0.0,46,26,2018-11-14 00:30:00 UTC,1,0,2,0,none
0.0,46,26,2018-11-14 00:45:00 UTC,0,0,29,0,none
0.0,46,26,2018-11-14 01:15:00 UTC,0,0,0,0,none
0.0,46,26,2018-11-14 01:30:00 UTC,0,0,0,0,none
0.0,46,26,2018-11-14 01:45:00 UTC,0,0,1,0,none
0.0,46,26,2018-11-14 02:00:00 UTC,0,0,0,0,none
0.0,46,26,2018-11-14 02:15:00 UTC,0,0,0,0,none
0.0,46,26,2018-11-14 02:30:00 UTC,0,0,0,0,none
0.0,46,26,2018-11-14 02:45:00 UTC,0,0,0,0,none
0.0,46,26,2018-11-14 03:15:00 UTC,0,0,2,0,none
0.0,46,26,2018-11-14 03:30:00 UTC,0,0,0,0,none
0.0,46,26,2018-11-14 03:45:00 UTC,0,0,0,0,none
0.0,46,26,2018-11-14 04:00:00 UTC,0,1,3,0,none
0.0,46,26,2018-11-14 04:15:00 UTC,0,0,0,0,none
0.0,46,26,2018-11-14 04:30:00 UTC,0,0,1,0,none
0.0,46,26,2018-11-14 04:45:00 UTC,0,0,2,0,none
0.0,46,26,2018-11-14 05:00:00 UTC,0,1,1,0,none
0.0,46,26,2018-11-14 05:30:00 UTC,38,3,5,0,none
0.0,46,26,2018-11-14 06:15:00 UTC,17,33,66,0,none
0.0,46,26,2018-11-14 19:30:00 UTC,13,3,12,0,none
0.0,46,26,2018-11-14 19:45:00 UTC,6,2,5,0,none
0.0,46,26,2018-11-14 20:00:00 UTC,15,1,3,0,none
0.0,46,26,2018-11-14 20:15:00 UTC,6,1,1,0,none
0.0,46,26,2018-11-14 20:45:00 UTC,5,1,2,0,none
0.0,46,26,2018-11-14 21:15:00 UTC,0,1,4,0,none
0.0,46,26,2018-11-14 21:45:00 UTC,0,1,1,0,none
0.0,46,26,2018-11-14 22:15:00 UTC,1,0,0,0,none
0.0,46,26,2018-11-14 22:30:00 UTC,0,0,8,0,none
0.0,46,26,2018-11-14 22:45:00 UTC,0,2,4,0,none
0.0,46,26,2018-11-14 23:00:00 UTC,1,0,0,0,none
0.0,46,26,2018-11-14 23:45:00 UTC,0,0,0,0,none
0.0,46,26,2018-11-14 01:00:00 UTC,0,1,0,1,none
0.0,46,26,2018-11-14 05:15:00 UTC,6,2,1,1,none
0.0,46,26,2018-11-14 05:45:00 UTC,25,3,20,1,none
0.0,46,26,2018-11-14 08:45:00 UTC,43,15,27,1,none
0.0,46,26,2018-11-14 20:30:00 UTC,1,1,1,1,none
0.0,46,26,2018-11-14 21:00:00 UTC,3,1,3,1,none
0.0,46,26,2018-11-14 21:30:00 UTC,4,0,0,1,none
0.0,46,26,2018-11-14 22:00:00 UTC,0,0,2,1,none
0.0,46,26,2018-11-14 23:15:00 UTC,0,1,0,1,none
0.0,46,26,2018-11-14 23:30:00 UTC,0,0,0,1,none
0.0,46,26,2018-11-14 03:00:00 UTC,0,0,0,2,none
0.0,46,26,2018-11-14 06:30:00 UTC,23,11,33,2,none
0.0,46,26,2018-11-14 09:00:00 UTC,58,11,14,2,none
0.0,46,26,2018-11-14 09:15:00 UTC,24,13,21,2,none
0.0,46,26,2018-11-14 10:00:00 UTC,56,15,18,2,none
0.0,46,26,2018-11-14 11:30:00 UTC,40,24,19,2,none
0.0,46,26,2018-11-14 07:45:00 UTC,20,15,22,3,none
0.0,46,26,2018-11-14 08:15:00 UTC,35,23,17,3,none
0.0,46,26,2018-11-14 10:30:00 UTC,22,17,19,3,none
0.0,46,26,2018-11-14 11:00:00 UTC,39,23,17,3,none
0.0,46,26,2018-11-14 18:45:00 UTC,16,8,9,3,none
0.0,46,26,2018-11-14 12:15:00 UTC,39,39,41,4,none
0.0,46,26,2018-11-14 18:15:00 UTC,28,20,44,4,none
0.0,46,26,2018-11-14 19:00:00 UTC,13,7,7,4,none
0.0,46,26,2018-11-14 06:45:00 UTC,49,21,33,6,none
0.0,46,26,2018-11-14 08:30:00 UTC,47,8,19,6,none
0.0,46,26,2018-11-14 09:30:00 UTC,24,15,25,6,none
0.0,46,26,2018-11-14 09:45:00 UTC,18,23,9,6,none
0.0,46,26,2018-11-14 11:45:00 UTC,27,30,30,6,none
0.0,46,26,2018-11-14 12:45:00 UTC,46,37,35,6,none
0.0,46,26,2018-11-14 18:30:00 UTC,28,16,20,6,none
0.0,46,26,2018-11-14 19:15:00 UTC,6,4,10,6,none
0.0,46,26,2018-11-14 07:00:00 UTC,42,32,30,7,none
0.0,46,26,2018-11-14 07:15:00 UTC,26,26,24,7,none
0.0,46,26,2018-11-14 08:00:00 UTC,47,22,17,7,none
0.0,46,26,2018-11-14 10:15:00 UTC,28,18,17,7,none
0.0,46,26,2018-11-14 11:15:00 UTC,38,30,15,7,none
0.0,46,26,2018-11-14 12:30:00 UTC,49,58,39,7,none
0.0,46,26,2018-11-14 13:00:00 UTC,43,31,38,7,none
0.0,46,26,2018-11-14 13:15:00 UTC,40,29,37,7,none
0.0,46,26,2018-11-14 14:45:00 UTC,39,37,25,7,none
0.0,46,26,2018-11-14 10:45:00 UTC,27,15,26,8,none
0.0,46,26,2018-11-14 14:15:00 UTC,37,51,33,8,none
0.0,46,26,2018-11-14 15:00:00 UTC,39,47,29,8,none
0.0,46,26,2018-11-14 17:00:00 UTC,79,64,75,8,none
0.0,46,26,2018-11-14 12:00:00 UTC,47,30,16,9,none
0.0,46,26,2018-11-14 14:00:00 UTC,43,24,34,10,none
0.0,46,26,2018-11-14 06:00:00 UTC,17,34,10,11,none
0.0,46,26,2018-11-14 15:15:00 UTC,50,38,26,11,none
0.0,46,26,2018-11-14 16:00:00 UTC,86,48,45,11,none
0.0,46,26,2018-11-14 18:00:00 UTC,57,18,52,11,none
0.0,46,26,2018-11-14 13:45:00 UTC,32,34,41,12,none
0.0,46,26,2018-11-14 15:30:00 UTC,45,35,22,12,none
0.0,46,26,2018-11-14 15:45:00 UTC,54,33,27,12,none
0.0,46,26,2018-11-14 07:30:00 UTC,28,19,26,13,none
0.0,46,26,2018-11-14 16:30:00 UTC,148,47,52,13,none
0.0,46,26,2018-11-14 17:30:00 UTC,64,60,68,13,none
0.0,46,26,2018-11-14 17:45:00 UTC,61,38,38,16,none
0.0,46,26,2018-11-14 13:30:00 UTC,47,25,37,18,none
0.0,46,26,2018-11-14 16:15:00 UTC,66,57,53,19,none
0.0,46,26,2018-11-14 16:45:00 UTC,76,49,67,19,none
0.0,46,26,2018-11-14 17:15:00 UTC,116,54,71,23,none
0.0,46,26,2018-11-14 14:30:00 UTC,53,53,36,25,none
0.0,54,27,2018-11-15 00:00:00 UTC,0,0,0,0,none
0.0,54,27,2018-11-15 00:15:00 UTC,1,0,0,0,none
0.0,54,27,2018-11-15 00:30:00 UTC,0,1,0,0,none
0.0,54,27,2018-11-15 00:45:00 UTC,0,0,2,0,none
0.0,54,27,2018-11-15 01:00:00 UTC,0,0,0,0,none
0.0,54,27,2018-11-15 01:15:00 UTC,0,0,2,0,none
0.0,54,27,2018-11-15 01:30:00 UTC,0,0,0,0,none
0.0,54,27,2018-11-15 01:45:00 UTC,0,0,0,0,none
0.0,54,27,2018-11-15 02:00:00 UTC,0,0,0,0,none
0.0,54,27,2018-11-15 02:15:00 UTC,0,1,4,0,none
0.0,54,27,2018-11-15 02:30:00 UTC,0,0,0,0,none
0.0,54,27,2018-11-15 03:00:00 UTC,0,0,0,0,none
0.0,54,27,2018-11-15 03:15:00 UTC,0,0,0,0,none
0.0,54,27,2018-11-15 03:30:00 UTC,1,0,0,0,none
0.0,54,27,2018-11-15 03:45:00 UTC,4,0,6,0,none
0.0,54,27,2018-11-15 04:15:00 UTC,2,0,0,0,none
0.0,54,27,2018-11-15 04:30:00 UTC,2,1,0,0,none
0.0,54,27,2018-11-15 04:45:00 UTC,6,1,0,0,none
0.0,54,27,2018-11-15 05:00:00 UTC,0,4,0,0,none
0.0,54,27,2018-11-15 08:30:00 UTC,53,23,21,0,none
0.0,54,27,2018-11-15 20:00:00 UTC,5,1,8,0,none
0.0,54,27,2018-11-15 20:15:00 UTC,2,3,2,0,none
0.0,54,27,2018-11-15 20:30:00 UTC,3,1,4,0,none
0.0,54,27,2018-11-15 21:30:00 UTC,0,0,5,0,none
0.0,54,27,2018-11-15 21:45:00 UTC,0,0,3,0,none
0.0,54,27,2018-11-15 22:15:00 UTC,1,1,5,0,none
0.0,54,27,2018-11-15 23:00:00 UTC,0,0,4,0,none
0.0,54,27,2018-11-15 23:15:00 UTC,1,0,3,0,none
0.0,54,27,2018-11-15 23:30:00 UTC,0,0,9,0,none
0.0,54,27,2018-11-15 23:45:00 UTC,0,0,0,0,none
0.0,54,27,2018-11-15 05:15:00 UTC,28,2,1,1,none
0.0,54,27,2018-11-15 05:30:00 UTC,17,2,10,1,none
0.0,54,27,2018-11-15 05:45:00 UTC,16,12,10,1,none
0.0,54,27,2018-11-15 08:15:00 UTC,57,25,19,1,none
0.0,54,27,2018-11-15 21:00:00 UTC,0,0,2,1,none
0.0,54,27,2018-11-15 21:15:00 UTC,1,0,1,1,none
0.0,54,27,2018-11-15 22:00:00 UTC,1,0,0,1,none
0.0,54,27,2018-11-15 22:30:00 UTC,0,0,10,1,none
0.0,54,27,2018-11-15 02:45:00 UTC,0,0,0,2,none
0.0,54,27,2018-11-15 06:15:00 UTC,36,17,8,2,none
0.0,54,27,2018-11-15 06:30:00 UTC,40,15,20,2,none
0.0,54,27,2018-11-15 07:00:00 UTC,24,26,21,2,none
0.0,54,27,2018-11-15 07:30:00 UTC,35,31,24,2,none
0.0,54,27,2018-11-15 09:30:00 UTC,43,32,37,2,none
0.0,54,27,2018-11-15 13:30:00 UTC,73,36,26,2,none
0.0,54,27,2018-11-15 19:30:00 UTC,10,2,11,2,none
0.0,54,27,2018-11-15 20:45:00 UTC,4,2,3,2,none
0.0,54,27,2018-11-15 22:45:00 UTC,2,0,0,2,none
0.0,54,27,2018-11-15 06:45:00 UTC,38,26,23,3,none
0.0,54,27,2018-11-15 07:15:00 UTC,39,19,31,3,none
0.0,54,27,2018-11-15 08:45:00 UTC,56,11,16,3,none
0.0,54,27,2018-11-15 09:45:00 UTC,39,23,24,3,none
0.0,54,27,2018-11-15 18:15:00 UTC,29,12,27,3,none
0.0,54,27,2018-11-15 07:45:00 UTC,39,15,35,4,none
0.0,54,27,2018-11-15 14:45:00 UTC,71,32,50,4,none
0.0,54,27,2018-11-15 19:45:00 UTC,4,3,10,4,none
0.0,54,27,2018-11-15 09:00:00 UTC,36,22,22,5,none
0.0,54,27,2018-11-15 11:15:00 UTC,61,21,32,5,none
0.0,54,27,2018-11-15 15:00:00 UTC,81,45,37,5,none
0.0,54,27,2018-11-15 18:30:00 UTC,39,18,12,5,none
0.0,54,27,2018-11-15 08:00:00 UTC,37,18,36,6,none
0.0,54,27,2018-11-15 09:15:00 UTC,41,25,8,6,none
0.0,54,27,2018-11-15 10:15:00 UTC,50,34,17,6,none
0.0,54,27,2018-11-15 10:30:00 UTC,34,35,34,6,none
0.0,54,27,2018-11-15 12:15:00 UTC,74,54,64,6,none
0.0,54,27,2018-11-15 15:30:00 UTC,59,45,45,6,none
0.0,54,27,2018-11-15 19:15:00 UTC,8,5,14,6,none
0.0,54,27,2018-11-15 04:00:00 UTC,14,0,0,7,none
0.0,54,27,2018-11-15 11:30:00 UTC,50,34,35,7,none
0.0,54,27,2018-11-15 14:30:00 UTC,66,58,28,7,none
0.0,54,27,2018-11-15 10:45:00 UTC,57,37,22,8,none
0.0,54,27,2018-11-15 13:45:00 UTC,56,43,49,8,none
0.0,54,27,2018-11-15 18:00:00 UTC,65,22,57,8,none
0.0,54,27,2018-11-15 19:00:00 UTC,20,9,14,8,none
0.0,54,27,2018-11-15 11:45:00 UTC,56,57,24,9,none
0.0,54,27,2018-11-15 12:00:00 UTC,61,44,38,9,none
0.0,54,27,2018-11-15 12:30:00 UTC,64,42,56,9,none
0.0,54,27,2018-11-15 12:45:00 UTC,76,42,55,9,none
0.0,54,27,2018-11-15 11:00:00 UTC,51,28,45,10,none
0.0,54,27,2018-11-15 15:15:00 UTC,63,49,50,10,none
0.0,54,27,2018-11-15 17:30:00 UTC,90,58,97,10,none
0.0,54,27,2018-11-15 13:00:00 UTC,58,52,55,11,none
0.0,54,27,2018-11-15 13:15:00 UTC,71,46,41,11,none
0.0,54,27,2018-11-15 16:00:00 UTC,62,52,45,11,none
0.0,54,27,2018-11-15 18:45:00 UTC,27,8,16,11,none
0.0,54,27,2018-11-15 06:00:00 UTC,16,15,12,12,none
0.0,54,27,2018-11-15 10:00:00 UTC,52,28,20,12,none
0.0,54,27,2018-11-15 14:00:00 UTC,49,38,30,13,none
0.0,54,27,2018-11-15 14:15:00 UTC,40,43,34,14,none
0.0,54,27,2018-11-15 16:45:00 UTC,93,42,64,18,none
0.0,54,27,2018-11-15 16:15:00 UTC,118,51,57,19,none
0.0,54,27,2018-11-15 17:00:00 UTC,88,58,91,19,none
0.0,54,27,2018-11-15 17:15:00 UTC,78,71,63,20,none
0.0,54,27,2018-11-15 15:45:00 UTC,86,53,61,21,none
0.0,54,27,2018-11-15 16:30:00 UTC,164,55,62,25,none
0.0,54,27,2018-11-15 17:45:00 UTC,81,58,57,27,none
0.0,59,29,2019-01-20 10:15:00 UTC,112,89,86,34,none
0.0,59,29,2019-01-20 10:30:00 UTC,114,103,68,44,none
0.0,59,29,2019-01-20 10:45:00 UTC,132,105,79,40,none
0.0,59,29,2019-01-20 11:00:00 UTC,154,96,119,33,none
0.0,59,29,2019-01-20 12:00:00 UTC,149,105,76,38,none
0.0,59,29,2019-01-20 12:15:00 UTC,146,99,103,43,none
0.0,59,29,2019-01-20 12:30:00 UTC,136,79,98,50,none
0.0,59,29,2019-01-20 12:45:00 UTC,155,118,81,43,none
0.0,59,29,2019-01-20 13:00:00 UTC,163,115,93,46,none
0.0,59,29,2019-01-20 13:15:00 UTC,139,118,86,55,none
0.0,59,29,2019-01-20 14:15:00 UTC,155,93,82,57,none
0.0,59,29,2019-01-20 14:30:00 UTC,143,120,102,50,none
0.0,59,29,2019-01-20 14:45:00 UTC,104,135,93,34,none
0.0,59,29,2019-01-20 15:00:00 UTC,152,115,103,43,none
0.0,59,29,2019-01-20 15:30:00 UTC,141,107,99,44,none
0.0,59,29,2019-01-20 16:15:00 UTC,146,91,66,38,none
0.0,59,29,2019-01-20 16:30:00 UTC,143,98,78,37,none
0.0,59,29,2019-01-20 16:45:00 UTC,110,88,61,38,none
0.0,59,29,2019-01-20 00:00:00 UTC,0,0,5,0,none
0.0,59,29,2019-01-20 00:30:00 UTC,0,0,1,0,none
0.0,59,29,2019-01-20 00:45:00 UTC,0,0,3,0,none
0.0,59,29,2019-01-20 01:30:00 UTC,0,0,2,0,none
0.0,59,29,2019-01-20 02:00:00 UTC,0,0,1,0,none
0.0,59,29,2019-01-20 02:15:00 UTC,0,0,2,0,none
0.0,59,29,2019-01-20 02:45:00 UTC,0,0,5,0,none
0.0,59,29,2019-01-20 03:00:00 UTC,0,0,0,0,none
0.0,59,29,2019-01-20 03:15:00 UTC,0,0,0,0,none
0.0,59,29,2019-01-20 03:45:00 UTC,0,0,0,0,none
0.0,59,29,2019-01-20 04:00:00 UTC,0,0,3,0,none
0.0,59,29,2019-01-20 04:15:00 UTC,0,0,0,0,none
0.0,59,29,2019-01-20 04:30:00 UTC,1,0,0,0,none
0.0,59,29,2019-01-20 04:45:00 UTC,2,0,0,0,none
0.0,59,29,2019-01-20 05:00:00 UTC,1,1,0,0,none
0.0,59,29,2019-01-20 05:15:00 UTC,1,1,0,0,none
0.0,59,29,2019-01-20 05:45:00 UTC,4,1,1,0,none
0.0,59,29,2019-01-20 06:30:00 UTC,18,3,0,0,none
0.0,59,29,2019-01-20 19:15:00 UTC,2,7,9,0,none
0.0,59,29,2019-01-20 20:45:00 UTC,1,0,1,0,none
0.0,59,29,2019-01-20 21:00:00 UTC,1,2,5,0,none
0.0,59,29,2019-01-20 21:15:00 UTC,1,4,0,0,none
0.0,59,29,2019-01-20 22:30:00 UTC,2,0,1,0,none
0.0,59,29,2019-01-20 22:45:00 UTC,2,2,4,0,none
0.0,59,29,2019-01-20 23:00:00 UTC,2,0,0,0,none
0.0,59,29,2019-01-20 23:30:00 UTC,0,0,2,0,none
0.0,59,29,2019-01-20 23:45:00 UTC,1,2,2,0,none
0.0,59,29,2019-01-20 01:15:00 UTC,0,0,3,1,none
0.0,59,29,2019-01-20 01:45:00 UTC,0,0,0,1,none
0.0,59,29,2019-01-20 03:30:00 UTC,0,0,1,1,none
0.0,59,29,2019-01-20 06:00:00 UTC,1,0,0,1,none
0.0,59,29,2019-01-20 20:15:00 UTC,2,1,2,1,none
0.0,59,29,2019-01-20 21:45:00 UTC,3,0,4,1,none
0.0,59,29,2019-01-20 22:00:00 UTC,1,1,1,1,none
0.0,59,29,2019-01-20 23:15:00 UTC,0,1,1,1,none
0.0,59,29,2019-01-20 00:15:00 UTC,0,1,16,2,none
0.0,59,29,2019-01-20 02:30:00 UTC,0,0,3,2,none
0.0,59,29,2019-01-20 05:30:00 UTC,2,0,0,2,none
0.0,59,29,2019-01-20 06:15:00 UTC,4,3,3,2,none
0.0,59,29,2019-01-20 07:00:00 UTC,26,13,16,2,none
0.0,59,29,2019-01-20 19:30:00 UTC,2,1,4,2,none
0.0,59,29,2019-01-20 20:00:00 UTC,4,0,0,2,none
0.0,59,29,2019-01-20 22:15:00 UTC,1,0,7,2,none
0.0,59,29,2019-01-20 01:00:00 UTC,0,0,0,3,none
0.0,59,29,2019-01-20 18:45:00 UTC,10,1,3,3,none
0.0,59,29,2019-01-20 19:45:00 UTC,4,1,4,3,none
0.0,59,29,2019-01-20 20:30:00 UTC,3,0,2,3,none
0.0,59,29,2019-01-20 06:45:00 UTC,8,9,9,4,none
0.0,59,29,2019-01-20 18:30:00 UTC,12,8,17,6,none
0.0,59,29,2019-01-20 21:30:00 UTC,0,2,4,6,none
0.0,59,29,2019-01-20 19:00:00 UTC,4,0,1,7,none
0.0,59,29,2019-01-20 07:15:00 UTC,25,21,20,9,none
0.0,59,29,2019-01-20 07:30:00 UTC,27,15,17,9,none
0.0,59,29,2019-01-20 08:00:00 UTC,48,26,28,9,none
0.0,59,29,2019-01-20 17:30:00 UTC,76,57,52,13,none
0.0,59,29,2019-01-20 17:45:00 UTC,65,48,81,13,none
0.0,59,29,2019-01-20 18:15:00 UTC,29,13,50,13,none
0.0,59,29,2019-01-20 07:45:00 UTC,33,33,31,15,none
0.0,59,29,2019-01-20 08:15:00 UTC,49,40,52,15,none
0.0,59,29,2019-01-20 17:15:00 UTC,122,66,79,16,none
0.0,59,29,2019-01-20 08:45:00 UTC,51,48,39,18,none
0.0,59,29,2019-01-20 18:00:00 UTC,46,33,84,18,none
0.0,59,29,2019-01-20 10:00:00 UTC,127,79,75,19,none
0.0,59,29,2019-01-20 09:30:00 UTC,126,81,61,20,none
0.0,59,29,2019-01-20 16:00:00 UTC,135,121,74,20,none
0.0,59,29,2019-01-20 09:00:00 UTC,63,56,53,21,none
0.0,59,29,2019-01-20 17:00:00 UTC,128,64,66,22,none
0.0,59,29,2019-01-20 08:30:00 UTC,60,25,25,24,none
0.0,59,29,2019-01-20 11:45:00 UTC,110,95,70,24,none
0.0,59,29,2019-01-20 09:15:00 UTC,74,79,48,25,none
0.0,59,29,2019-01-20 15:15:00 UTC,144,126,110,25,none
0.0,59,29,2019-01-20 11:15:00 UTC,126,81,101,26,none
0.0,59,29,2019-01-20 09:45:00 UTC,92,76,77,27,none
0.0,59,29,2019-01-20 13:45:00 UTC,153,121,111,28,none
0.0,59,29,2019-01-20 11:30:00 UTC,134,120,71,30,none
0.0,59,29,2019-01-20 13:30:00 UTC,162,120,78,30,none
0.0,59,29,2019-01-20 14:00:00 UTC,123,98,107,32,none
0.0,59,29,2019-01-20 15:45:00 UTC,139,132,94,32,none
0.0,57,30,2018-11-27 15:45:00 UTC,71,0,49,47,none
0.0,57,30,2018-11-27 16:45:00 UTC,96,0,70,36,none
0.0,54,30,2019-01-24 17:15:00 UTC,119,71,104,37,none
0.0,54,30,2019-01-24 17:30:00 UTC,137,96,96,48,none
0.0,57,30,2018-11-27 00:00:00 UTC,0,0,0,0,none
0.0,57,30,2018-11-27 00:30:00 UTC,0,0,0,0,none
0.0,57,30,2018-11-27 00:45:00 UTC,0,0,0,0,none
0.0,57,30,2018-11-27 01:00:00 UTC,5,0,0,0,none
0.0,57,30,2018-11-27 01:15:00 UTC,0,0,0,0,none
0.0,57,30,2018-11-27 01:45:00 UTC,0,0,0,0,none
0.0,57,30,2018-11-27 02:00:00 UTC,0,0,0,0,none
0.0,57,30,2018-11-27 02:30:00 UTC,0,0,0,0,none
0.0,57,30,2018-11-27 02:45:00 UTC,0,0,0,0,none
0.0,57,30,2018-11-27 03:00:00 UTC,0,0,0,0,none
0.0,57,30,2018-11-27 03:30:00 UTC,2,0,1,0,none
0.0,57,30,2018-11-27 03:45:00 UTC,11,0,0,0,none
0.0,57,30,2018-11-27 04:00:00 UTC,1,0,0,0,none
0.0,57,30,2018-11-27 04:30:00 UTC,0,0,1,0,none
0.0,57,30,2018-11-27 05:00:00 UTC,1,0,0,0,none
0.0,57,30,2018-11-27 05:15:00 UTC,20,0,2,0,none
0.0,57,30,2018-11-27 05:30:00 UTC,30,0,2,0,none
0.0,57,30,2018-11-27 19:45:00 UTC,10,0,4,0,none
0.0,57,30,2018-11-27 20:15:00 UTC,3,0,21,0,none
0.0,57,30,2018-11-27 22:00:00 UTC,0,0,0,0,none
0.0,57,30,2018-11-27 22:15:00 UTC,0,0,0,0,none
0.0,57,30,2018-11-27 22:30:00 UTC,0,0,1,0,none
0.0,57,30,2018-11-27 22:45:00 UTC,0,0,0,0,none
0.0,57,30,2018-11-27 23:00:00 UTC,0,0,5,0,none
0.0,57,30,2018-11-27 23:45:00 UTC,0,0,0,0,none
0.0,63,30,2018-11-28 00:00:00 UTC,0,0,0,0,none
0.0,63,30,2018-11-28 00:30:00 UTC,0,0,2,0,none
0.0,63,30,2018-11-28 00:45:00 UTC,0,0,0,0,none
0.0,63,30,2018-11-28 01:00:00 UTC,0,0,2,0,none
0.0,63,30,2018-11-28 01:15:00 UTC,0,0,0,0,none
0.0,63,30,2018-11-28 01:30:00 UTC,0,0,0,0,none
0.0,63,30,2018-11-28 01:45:00 UTC,0,0,0,0,none
0.0,63,30,2018-11-28 02:15:00 UTC,0,0,5,0,none
0.0,63,30,2018-11-28 02:30:00 UTC,1,0,0,0,none
0.0,63,30,2018-11-28 02:45:00 UTC,0,0,1,0,none
0.0,63,30,2018-11-28 03:00:00 UTC,0,0,0,0,none
0.0,63,30,2018-11-28 03:15:00 UTC,0,0,0,0,none
0.0,63,30,2018-11-28 03:30:00 UTC,0,0,0,0,none
0.0,63,30,2018-11-28 03:45:00 UTC,0,0,0,0,none
0.0,63,30,2018-11-28 04:00:00 UTC,0,0,0,0,none
0.0,63,30,2018-11-28 04:15:00 UTC,0,0,1,0,none
0.0,63,30,2018-11-28 05:00:00 UTC,3,0,2,0,none
0.0,63,30,2018-11-28 05:15:00 UTC,8,0,1,0,none
0.0,63,30,2018-11-28 05:30:00 UTC,33,0,3,0,none
0.0,63,30,2018-11-28 06:15:00 UTC,23,0,28,0,none
0.0,63,30,2018-11-28 20:00:00 UTC,5,2,12,0,none
0.0,63,30,2018-11-28 20:45:00 UTC,3,0,1,0,none
0.0,63,30,2018-11-28 21:45:00 UTC,3,3,1,0,none
0.0,63,30,2018-11-28 22:00:00 UTC,1,1,3,0,none
0.0,63,30,2018-11-28 22:45:00 UTC,0,0,0,0,none
0.0,63,30,2018-11-28 23:15:00 UTC,1,0,3,0,none
0.0,63,30,2018-11-28 23:30:00 UTC,0,1,0,0,none
0.0,54,30,2019-01-24 00:00:00 UTC,0,0,0,0,none
0.0,54,30,2019-01-24 00:45:00 UTC,0,0,0,0,none
0.0,54,30,2019-01-24 01:00:00 UTC,0,0,1,0,none
0.0,54,30,2019-01-24 01:15:00 UTC,1,0,0,0,none
0.0,54,30,2019-01-24 01:30:00 UTC,0,0,16,0,none
0.0,54,30,2019-01-24 01:45:00 UTC,0,0,6,0,none
0.0,54,30,2019-01-24 02:00:00 UTC,0,0,0,0,none
0.0,54,30,2019-01-24 02:45:00 UTC,0,0,0,0,none
0.0,54,30,2019-01-24 03:00:00 UTC,0,0,0,0,none
0.0,54,30,2019-01-24 03:15:00 UTC,0,0,1,0,none
0.0,54,30,2019-01-24 03:30:00 UTC,0,0,0,0,none
0.0,54,30,2019-01-24 04:00:00 UTC,1,0,3,0,none
0.0,54,30,2019-01-24 20:15:00 UTC,0,3,10,0,none
0.0,54,30,2019-01-24 21:00:00 UTC,2,1,2,0,none
0.0,54,30,2019-01-24 21:15:00 UTC,2,4,3,0,none
0.0,54,30,2019-01-24 21:30:00 UTC,1,2,5,0,none
0.0,54,30,2019-01-24 21:45:00 UTC,4,1,2,0,none
0.0,54,30,2019-01-24 22:00:00 UTC,3,0,0,0,none
0.0,54,30,2019-01-24 22:15:00 UTC,0,1,3,0,none
0.0,54,30,2019-01-24 23:00:00 UTC,0,0,2,0,none
0.0,54,30,2019-01-24 23:45:00 UTC,0,0,2,0,none
0.0,62,30,2019-01-25 00:15:00 UTC,0,0,0,0,none
0.0,62,30,2019-01-25 01:15:00 UTC,0,0,3,0,none
0.0,62,30,2019-01-25 01:30:00 UTC,0,0,0,0,none
0.0,62,30,2019-01-25 01:45:00 UTC,0,0,0,0,none
0.0,62,30,2019-01-25 02:15:00 UTC,0,0,0,0,none
0.0,62,30,2019-01-25 02:30:00 UTC,0,0,0,0,none
0.0,62,30,2019-01-25 02:45:00 UTC,0,0,0,0,none
0.0,62,30,2019-01-25 03:00:00 UTC,0,0,0,0,none
0.0,62,30,2019-01-25 03:15:00 UTC,0,0,1,0,none
0.0,62,30,2019-01-25 03:30:00 UTC,0,0,0,0,none
0.0,62,30,2019-01-25 03:45:00 UTC,0,0,0,0,none
0.0,62,30,2019-01-25 04:00:00 UTC,0,0,1,0,none
0.0,62,30,2019-01-25 04:15:00 UTC,0,0,0,0,none
0.0,62,30,2019-01-25 04:30:00 UTC,0,0,0,0,none
0.0,62,30,2019-01-25 04:45:00 UTC,0,1,0,0,none
0.0,62,30,2019-01-25 05:00:00 UTC,0,0,0,0,none
0.0,62,30,2019-01-25 05:15:00 UTC,6,2,1,0,none
0.0,62,30,2019-01-25 05:30:00 UTC,21,6,3,0,none
0.0,62,30,2019-01-25 20:30:00 UTC,4,1,2,0,none
0.0,62,30,2019-01-25 21:15:00 UTC,1,4,5,0,none
0.0,62,30,2019-01-25 22:30:00 UTC,4,2,18,0,none
0.0,62,30,2019-01-25 22:45:00 UTC,2,0,0,0,none
0.0,62,30,2019-01-25 23:45:00 UTC,21,0,0,0,none
0.0,57,30,2018-11-27 00:15:00 UTC,0,0,0,1,none
0.0,57,30,2018-11-27 01:30:00 UTC,0,0,1,1,none
0.0,57,30,2018-11-27 02:15:00 UTC,0,0,0,1,none
0.0,57,30,2018-11-27 03:15:00 UTC,0,0,0,1,none
0.0,57,30,2018-11-27 04:15:00 UTC,13,0,0,1,none
0.0,57,30,2018-11-27 04:45:00 UTC,2,0,0,1,none
0.0,57,30,2018-11-27 05:45:00 UTC,23,0,8,1,none
0.0,57,30,2018-11-27 20:00:00 UTC,5,0,5,1,none
0.0,57,30,2018-11-27 21:45:00 UTC,2,0,2,1,none
0.0,57,30,2018-11-27 23:15:00 UTC,0,0,1,1,none
